t,seq,frame_age_ms,round,hold,cue_label,cue_name,phase,vocabulary,hand_detected,hand_auth,face_auth,mode,raw_gesture,emitted_gesture,command,fb_stable_count,gesture_conf,battery,altitude_cm
1789938613.1462343,1399,21.94,0,2,4,DOWN,settle,svm,1,1,1,gesture,BACK,BACK,rc lr=0 fb=-30 ud=0 yaw=0,4,0.8693627600721023,84.0,70.0
1789938613.193331,1400,1.99,0,2,4,DOWN,settle,svm,0,0,1,gesture,BACK,NOHAND,rc lr=0 fb=0 ud=0 yaw=0,0,,84.0,70.0
1789938613.2363725,1401,11.97,0,2,4,DOWN,settle,svm,0,0,1,gesture,BACK,NOHAND,rc lr=0 fb=0 ud=0 yaw=0,0,,84.0,70.0
1789938613.259555,1402,3.99,0,2,4,DOWN,settle,svm,0,0,0,gesture,BACK,NOHAND,rc lr=0 fb=0 ud=0 yaw=0,0,,84.0,70.0
1789938613.3131714,1403,21.7,0,2,4,DOWN,settle,svm,0,0,0,gesture,BACK,NOHAND,rc lr=0 fb=0 ud=0 yaw=0,0,,84.0,70.0
1789938613.3584356,1404,2.0,0,2,4,DOWN,settle,svm,0,0,0,gesture,BACK,NOHAND,rc lr=0 fb=0 ud=0 yaw=0,0,,84.0,70.0
1789938613.4097366,1406,13.4,0,2,4,DOWN,settle,svm,0,0,0,gesture,BACK,NOHAND,rc lr=0 fb=0 ud=0 yaw=0,0,,84.0,70.0
1789938613.4619434,1407,2.0,0,2,4,DOWN,settle,svm,0,0,0,gesture,BACK,NOHAND,rc lr=0 fb=0 ud=0 yaw=0,0,,84.0,70.0
1789938613.5241265,1408,1.99,0,2,4,DOWN,settle,svm,0,0,0,gesture,BACK,NOHAND,rc lr=0 fb=0 ud=0 yaw=0,0,,84.0,70.0
1789938613.5560462,1409,1.99,0,2,4,DOWN,settle,svm,0,0,0,gesture,BACK,NOHAND,rc lr=0 fb=0 ud=0 yaw=0,0,,84.0,70.0
1789938613.602391,1410,11.97,0,2,4,DOWN,settle,svm,0,0,0,gesture,BACK,NOHAND,rc lr=0 fb=0 ud=0 yaw=0,0,,84.0,70.0
1789938613.6265547,1411,5.21,0,2,4,DOWN,settle,svm,0,0,0,gesture,BACK,NOHAND,rc lr=0 fb=0 ud=0 yaw=0,0,,84.0,70.0
1789938613.6915805,1412,1.99,0,2,4,DOWN,settle,svm,0,0,0,gesture,BACK,NOHAND,rc lr=0 fb=0 ud=0 yaw=0,0,,84.0,70.0
1789938613.722979,1413,1.99,0,2,4,DOWN,settle,svm,0,0,0,gesture,BACK,NOHAND,rc lr=0 fb=0 ud=0 yaw=0,0,,84.0,70.0
1789938613.7842565,1414,30.36,0,2,4,DOWN,settle,svm,0,0,0,gesture,BACK,NOHAND,rc lr=0 fb=0 ud=0 yaw=0,0,,84.0,70.0
1789938613.8061998,1415,14.96,0,2,4,DOWN,settle,svm,0,0,0,gesture,BACK,NOHAND,rc lr=0 fb=0 ud=0 yaw=0,0,,84.0,70.0
1789938613.8582304,1416,2.16,0,2,4,DOWN,settle,svm,0,0,0,gesture,BACK,NOHAND,rc lr=0 fb=0 ud=0 yaw=0,0,,84.0,70.0
1789938613.8909898,1417,1.99,0,2,4,DOWN,settle,svm,0,0,0,gesture,BACK,NOHAND,rc lr=0 fb=0 ud=0 yaw=0,0,,84.0,70.0
1789938613.9534166,1419,2.99,0,2,4,DOWN,settle,svm,1,0,0,hover,BACK,HOVER,rc lr=0 fb=0 ud=0 yaw=0,0,,84.0,70.0
1789938614.0246832,1420,1.99,0,2,4,DOWN,settle,svm,0,0,0,hover,BACK,HOVER,rc lr=0 fb=0 ud=0 yaw=0,0,,84.0,70.0
1789938614.0638344,1421,10.99,0,2,4,DOWN,settle,svm,0,0,0,hover,BACK,HOVER,rc lr=0 fb=0 ud=0 yaw=0,0,,84.0,70.0
1789938614.089598,1422,0.0,0,2,4,DOWN,settle,svm,0,0,0,hover,BACK,HOVER,rc lr=0 fb=0 ud=0 yaw=0,0,,84.0,70.0
1789938614.1215131,1423,0.0,0,2,4,DOWN,settle,svm,0,0,0,hover,BACK,HOVER,rc lr=0 fb=0 ud=0 yaw=0,0,,84.0,70.0
1789938614.1891706,1424,1.0,0,2,4,DOWN,settle,svm,0,0,0,hover,BACK,HOVER,rc lr=0 fb=0 ud=0 yaw=0,0,,84.0,70.0
1789938614.228214,1425,8.47,0,2,4,DOWN,settle,svm,0,0,0,hover,BACK,HOVER,rc lr=0 fb=0 ud=0 yaw=0,0,,84.0,70.0
1789938614.2542744,1426,3.99,0,2,4,DOWN,settle,svm,0,0,0,hover,BACK,HOVER,rc lr=0 fb=0 ud=0 yaw=0,0,,84.0,70.0
1789938614.2871845,1427,2.99,0,2,4,DOWN,settle,svm,0,0,0,hover,BACK,HOVER,rc lr=0 fb=0 ud=0 yaw=0,0,,84.0,70.0
1789938614.3640945,1428,12.5,0,2,4,DOWN,settle,svm,0,0,0,hover,BACK,HOVER,rc lr=0 fb=0 ud=0 yaw=0,0,,84.0,70.0
1789938614.3990314,1430,2.0,0,2,4,DOWN,settle,svm,0,0,0,hover,BACK,HOVER,rc lr=0 fb=0 ud=0 yaw=0,0,,84.0,70.0
1789938614.456058,1431,4.98,0,2,4,DOWN,settle,svm,0,0,0,hover,BACK,HOVER,rc lr=0 fb=0 ud=0 yaw=0,0,,84.0,70.0
1789938614.523122,1432,2.02,0,2,4,DOWN,settle,svm,0,0,0,hover,BACK,HOVER,rc lr=0 fb=0 ud=0 yaw=0,0,,84.0,70.0
1789938614.557028,1433,1.48,0,2,4,DOWN,settle,svm,0,0,0,hover,BACK,HOVER,rc lr=0 fb=0 ud=0 yaw=0,0,,84.0,70.0
1789938614.5965765,1434,9.94,0,2,4,DOWN,settle,svm,0,0,0,hover,BACK,HOVER,rc lr=0 fb=0 ud=0 yaw=0,0,,84.0,70.0
1789938614.620344,1435,1.19,0,2,4,DOWN,settle,svm,0,0,0,hover,BACK,HOVER,rc lr=0 fb=0 ud=0 yaw=0,0,,84.0,70.0
1789938614.690689,1436,5.94,0,2,4,DOWN,settle,svm,0,0,0,hover,BACK,HOVER,rc lr=0 fb=0 ud=0 yaw=0,0,,84.0,70.0
1789938614.7347844,1437,10.19,0,2,4,DOWN,settle,svm,0,0,0,hover,BACK,HOVER,rc lr=0 fb=0 ud=0 yaw=0,0,,84.0,70.0
1789938614.7818496,1438,24.06,0,2,4,DOWN,settle,svm,0,0,0,hover,BACK,HOVER,rc lr=0 fb=0 ud=0 yaw=0,0,,84.0,70.0
1789938614.7953727,1439,9.65,0,2,4,DOWN,settle,svm,0,0,0,hover,BACK,HOVER,rc lr=0 fb=0 ud=0 yaw=0,0,,84.0,70.0
1789938614.8590825,1440,8.99,0,2,4,DOWN,settle,svm,0,0,0,hover,BACK,HOVER,rc lr=0 fb=0 ud=0 yaw=0,0,,84.0,70.0
1789938614.8911772,1441,7.98,0,2,4,DOWN,settle,svm,0,0,0,hover,BACK,HOVER,rc lr=0 fb=0 ud=0 yaw=0,0,,84.0,70.0
1789938614.9359925,1442,17.25,0,2,4,DOWN,settle,svm,0,0,0,hover,BACK,HOVER,rc lr=0 fb=0 ud=0 yaw=0,0,,84.0,70.0
1789938614.9519494,1443,0.99,0,2,4,DOWN,settle,svm,0,0,0,hover,BACK,HOVER,rc lr=0 fb=0 ud=0 yaw=0,0,,84.0,70.0
1789938615.0293376,1444,10.97,0,2,4,DOWN,settle,svm,0,0,0,hover,BACK,HOVER,rc lr=0 fb=0 ud=0 yaw=0,0,,84.0,70.0
1789938615.0610683,1445,6.8,0,2,4,DOWN,settle,svm,0,0,0,hover,BACK,HOVER,rc lr=0 fb=0 ud=0 yaw=0,0,,84.0,70.0
1789938615.0971868,1446,9.97,0,2,4,DOWN,settle,svm,0,0,0,hover,BACK,HOVER,rc lr=0 fb=0 ud=0 yaw=0,0,,84.0,70.0
1789938615.1221204,1447,1.0,0,2,4,DOWN,settle,svm,0,0,0,hover,BACK,HOVER,rc lr=0 fb=0 ud=0 yaw=0,0,,84.0,70.0
1789938615.1929908,1448,1.99,0,2,4,DOWN,settle,svm,0,0,0,hover,BACK,HOVER,rc lr=0 fb=0 ud=0 yaw=0,0,,84.0,70.0
1789938615.228324,1449,8.98,0,2,4,DOWN,settle,svm,0,0,0,hover,BACK,HOVER,rc lr=0 fb=0 ud=0 yaw=0,0,,84.0,70.0
1789938615.2751365,1450,21.88,0,2,4,DOWN,settle,svm,0,0,0,hover,BACK,HOVER,rc lr=0 fb=0 ud=0 yaw=0,0,,84.0,70.0
1789938615.2893555,1451,1.03,0,2,4,DOWN,settle,svm,0,0,0,hover,BACK,HOVER,rc lr=0 fb=0 ud=0 yaw=0,0,,84.0,70.0
1789938615.3840284,1452,15.96,0,2,4,DOWN,settle,svm,0,0,0,hover,BACK,HOVER,rc lr=0 fb=0 ud=0 yaw=0,0,,84.0,70.0
1789938615.40055,1453,14.53,0,2,4,DOWN,settle,svm,0,0,0,hover,BACK,HOVER,rc lr=0 fb=0 ud=0 yaw=0,0,,84.0,70.0
1789938615.4462059,1455,9.94,0,2,4,DOWN,settle,svm,0,0,0,hover,BACK,HOVER,rc lr=0 fb=0 ud=0 yaw=0,0,,84.0,70.0
1789938615.517188,1456,2.0,0,2,4,DOWN,settle,svm,0,0,0,hover,BACK,HOVER,rc lr=0 fb=0 ud=0 yaw=0,0,,84.0,70.0
1789938615.553731,1457,1.03,0,2,4,DOWN,settle,svm,0,0,0,hover,BACK,HOVER,rc lr=0 fb=0 ud=0 yaw=0,0,,84.0,70.0
1789938615.588349,1458,2.4,0,2,4,DOWN,settle,svm,0,0,0,hover,BACK,HOVER,rc lr=0 fb=0 ud=0 yaw=0,0,,84.0,70.0
1789938615.6317914,1459,6.02,0,2,4,DOWN,settle,svm,0,0,0,hover,BACK,HOVER,rc lr=0 fb=0 ud=0 yaw=0,0,,84.0,70.0
1789938615.6946058,1460,5.29,0,2,4,DOWN,settle,svm,0,0,0,hover,BACK,HOVER,rc lr=0 fb=0 ud=0 yaw=0,0,,84.0,70.0
1789938615.7246451,1461,7.01,0,2,4,DOWN,settle,svm,0,0,0,hover,BACK,HOVER,rc lr=0 fb=0 ud=0 yaw=0,0,,84.0,70.0
1789938615.7564926,1462,3.99,0,2,4,DOWN,settle,svm,0,0,0,hover,BACK,HOVER,rc lr=0 fb=0 ud=0 yaw=0,0,,84.0,70.0
1789938615.7913897,1463,8.01,0,2,4,DOWN,settle,svm,0,0,0,hover,BACK,HOVER,rc lr=0 fb=0 ud=0 yaw=0,0,,84.0,70.0
1789938615.8531759,1464,0.0,0,2,4,DOWN,settle,svm,0,0,0,hover,BACK,HOVER,rc lr=0 fb=0 ud=0 yaw=0,0,,84.0,70.0
1789938615.8852794,1465,1.15,0,2,4,DOWN,settle,svm,0,0,0,hover,BACK,HOVER,rc lr=0 fb=0 ud=0 yaw=0,0,,84.0,70.0
1789938615.9251065,1466,5.98,0,2,4,DOWN,settle,svm,0,0,0,hover,BACK,HOVER,rc lr=0 fb=0 ud=0 yaw=0,0,,84.0,70.0
1789938615.971654,1467,19.56,0,2,4,DOWN,settle,svm,0,0,0,hover,BACK,HOVER,rc lr=0 fb=0 ud=0 yaw=0,0,,84.0,70.0
1789938616.0249443,1468,1.12,0,2,4,DOWN,settle,svm,0,0,0,hover,BACK,HOVER,rc lr=0 fb=0 ud=0 yaw=0,0,,84.0,70.0
1789938616.0581,1469,5.98,0,2,4,DOWN,hold,svm,0,0,0,hover,BACK,HOVER,rc lr=0 fb=0 ud=0 yaw=0,0,,84.0,70.0
1789938616.0880206,1470,2.99,0,2,4,DOWN,hold,svm,0,0,0,hover,BACK,HOVER,rc lr=0 fb=0 ud=0 yaw=0,0,,84.0,70.0
1789938616.138942,1471,10.2,0,2,4,DOWN,hold,svm,0,0,0,hover,BACK,HOVER,rc lr=0 fb=0 ud=0 yaw=0,0,,84.0,70.0
1789938616.2066073,1472,2.0,0,2,4,DOWN,hold,svm,0,0,0,hover,BACK,HOVER,rc lr=0 fb=0 ud=0 yaw=0,0,,84.0,70.0
1789938620.9665272,1587,13.37,0,2,4,DOWN,hold,svm,0,0,0,hover,BACK,HOVER,ground,0,,84.0,-50.0
1789938621.0188642,1588,1.0,0,2,4,DOWN,hold,svm,0,0,0,hover,BACK,HOVER,ground,0,,84.0,-50.0
1789938621.0630324,1589,15.58,0,2,4,DOWN,hold,svm,0,0,0,hover,BACK,HOVER,ground,0,,84.0,-50.0
1789938621.0858927,1590,1.96,0,2,4,DOWN,hold,svm,0,0,0,hover,BACK,HOVER,ground,0,,83.0,0.0
1789938621.1251457,1591,8.1,0,2,4,DOWN,hold,svm,0,0,0,hover,BACK,HOVER,ground,0,,83.0,0.0
1789938621.1879447,1592,1.96,0,2,4,DOWN,hold,svm,0,0,0,hover,BACK,HOVER,ground,0,,83.0,0.0
1789938621.220889,1593,4.02,0,2,4,DOWN,hold,svm,0,0,0,hover,BACK,HOVER,ground,0,,83.0,0.0
1789938621.2521424,1594,2.03,0,2,4,DOWN,hold,svm,0,0,0,hover,BACK,HOVER,ground,0,,83.0,0.0
1789938621.285505,1595,2.03,0,2,4,DOWN,hold,svm,0,0,0,hover,BACK,HOVER,ground,0,,83.0,0.0
1789938621.327463,1596,10.97,0,2,4,DOWN,hold,svm,0,0,0,hover,BACK,HOVER,ground,0,,83.0,0.0
1789938621.3903668,1597,7.55,0,2,4,DOWN,hold,svm,0,0,0,hover,BACK,HOVER,ground,0,,83.0,0.0
1789938621.42208,1598,2.82,0,2,4,DOWN,hold,svm,0,0,0,hover,BACK,HOVER,ground,0,,83.0,0.0
1789938621.4678242,1599,39.71,0,2,4,DOWN,hold,svm,0,0,0,hover,BACK,HOVER,ground,0,,83.0,0.0
1789938621.4985309,1600,14.75,0,2,4,DOWN,hold,svm,0,0,0,hover,BACK,HOVER,ground,0,,83.0,0.0
1789938621.551466,1601,1.0,0,2,4,DOWN,hold,svm,0,0,0,hover,BACK,HOVER,ground,0,,83.0,0.0
1789938621.5913715,1602,5.56,0,2,4,DOWN,hold,svm,0,0,0,hover,BACK,HOVER,ground,0,,83.0,0.0
1789938621.6224077,1603,3.73,0,2,4,DOWN,hold,svm,0,0,0,hover,BACK,HOVER,ground,0,,83.0,0.0
1789938621.6549432,1604,3.99,0,2,4,DOWN,hold,svm,0,0,0,hover,BACK,HOVER,ground,0,,83.0,0.0
1789938621.731384,1605,11.97,0,2,4,DOWN,hold,svm,0,0,0,hover,BACK,HOVER,ground,0,,83.0,0.0
1789938621.7617319,1606,10.42,0,2,4,DOWN,hold,svm,0,0,0,hover,BACK,HOVER,ground,0,,83.0,0.0
1789938621.7926493,1607,8.01,0,2,4,DOWN,hold,svm,0,0,0,hover,BACK,HOVER,ground,0,,83.0,0.0
1789938621.8182106,1608,1.0,0,2,4,DOWN,hold,svm,0,0,0,hover,BACK,HOVER,ground,0,,83.0,0.0
1789938621.88451,1609,2.0,0,2,4,DOWN,hold,svm,0,0,0,hover,BACK,HOVER,ground,0,,83.0,0.0
1789938621.9183865,1610,0.0,0,2,4,DOWN,hold,svm,0,0,0,hover,BACK,HOVER,ground,0,,83.0,0.0
1789938621.9610589,1611,12.0,0,2,4,DOWN,hold,svm,0,0,0,hover,BACK,HOVER,ground,0,,83.0,0.0
1789938621.9921997,1612,7.3,0,2,4,DOWN,hold,svm,0,0,0,hover,BACK,HOVER,ground,0,,83.0,0.0
1789938622.0541463,1613,5.51,0,3,0,CENTER,settle,svm,0,0,0,hover,BACK,HOVER,ground,0,,83.0,0.0
1789938622.0870638,1614,4.99,0,3,0,CENTER,settle,svm,0,0,0,hover,BACK,HOVER,ground,0,,83.0,0.0
1789938622.1335995,1615,12.96,0,3,0,CENTER,settle,svm,0,0,0,hover,BACK,HOVER,ground,0,,83.0,0.0
1789938622.1527503,1616,1.54,0,3,0,CENTER,settle,svm,0,0,0,hover,BACK,HOVER,ground,0,,83.0,0.0
1789938622.225837,1617,7.65,0,3,0,CENTER,settle,svm,0,0,0,hover,BACK,HOVER,ground,0,,83.0,0.0
1789938622.2571843,1618,7.98,0,3,0,CENTER,settle,svm,0,0,0,hover,BACK,HOVER,ground,0,,83.0,0.0
1789938622.2881691,1619,3.75,0,3,0,CENTER,settle,svm,0,0,0,hover,BACK,HOVER,ground,0,,83.0,0.0
1789938622.3195622,1620,1.99,0,3,0,CENTER,settle,svm,0,0,0,hover,BACK,HOVER,ground,0,,83.0,0.0
1789938622.3862934,1621,1.99,0,3,0,CENTER,settle,svm,0,0,0,hover,BACK,HOVER,ground,0,,83.0,0.0
1789938622.4190924,1622,1.11,0,3,0,CENTER,settle,svm,0,0,0,hover,BACK,HOVER,ground,0,,83.0,0.0
1789938622.4525075,1623,20.6,0,3,0,CENTER,settle,svm,0,0,0,hover,BACK,HOVER,ground,0,,83.0,0.0
