path,label
dataset_images\03_UP\20260204_120951_L03_000105.jpg,3
dataset_images\03_UP\20260204_120951_L03_000106.jpg,3
dataset_images\03_UP\20260204_120951_L03_000107.jpg,3
dataset_images\03_UP\20260204_120951_L03_000108.jpg,3
dataset_images\03_UP\20260204_120951_L03_000109.jpg,3
dataset_images\03_UP\20260204_120951_L03_000110.jpg,3
dataset_images\03_UP\20260204_120951_L03_000111.jpg,3
dataset_images\03_UP\20260204_120951_L03_000112.jpg,3
dataset_images\03_UP\20260204_120951_L03_000113.jpg,3
dataset_images\03_UP\20260204_120951_L03_000114.jpg,3
dataset_images\03_UP\20260204_120951_L03_000115.jpg,3
dataset_images\03_UP\20260204_120951_L03_000116.jpg,3
dataset_images\03_UP\20260204_120951_L03_000117.jpg,3
dataset_images\03_UP\20260204_120951_L03_000118.jpg,3
dataset_images\03_UP\20260204_120951_L03_000119.jpg,3
dataset_images\03_UP\20260204_120951_L03_000120.jpg,3
dataset_images\03_UP\20260204_120951_L03_000121.jpg,3
dataset_images\03_UP\20260204_120951_L03_000122.jpg,3
dataset_images\03_UP\20260204_120951_L03_000123.jpg,3
dataset_images\03_UP\20260204_120951_L03_000124.jpg,3
dataset_images\03_UP\20260204_120951_L03_000125.jpg,3
dataset_images\03_UP\20260204_120951_L03_000126.jpg,3
dataset_images\03_UP\20260204_120951_L03_000127.jpg,3
dataset_images\03_UP\20260204_120951_L03_000128.jpg,3
dataset_images\03_UP\20260204_120951_L03_000129.jpg,3
dataset_images\03_UP\20260204_120951_L03_000130.jpg,3
dataset_images\03_UP\20260204_120951_L03_000131.jpg,3
dataset_images\03_UP\20260204_120951_L03_000132.jpg,3
dataset_images\03_UP\20260204_120951_L03_000133.jpg,3
dataset_images\03_UP\20260204_120951_L03_000134.jpg,3
dataset_images\03_UP\20260204_120951_L03_000135.jpg,3
dataset_images\03_UP\20260204_120951_L03_000136.jpg,3
dataset_images\03_UP\20260204_120951_L03_000137.jpg,3
dataset_images\03_UP\20260204_120951_L03_000138.jpg,3
dataset_images\03_UP\20260204_120951_L03_000139.jpg,3
dataset_images\03_UP\20260204_120951_L03_000140.jpg,3
dataset_images\03_UP\20260204_120951_L03_000141.jpg,3
dataset_images\03_UP\20260204_120951_L03_000142.jpg,3
dataset_images\03_UP\20260204_120951_L03_000143.jpg,3
dataset_images\03_UP\20260204_120951_L03_000144.jpg,3
dataset_images\03_UP\20260204_120951_L03_000145.jpg,3
dataset_images\03_UP\20260204_120951_L03_000146.jpg,3
dataset_images\03_UP\20260204_120951_L03_000147.jpg,3
dataset_images\03_UP\20260204_120951_L03_000148.jpg,3
dataset_images\03_UP\20260204_120951_L03_000149.jpg,3
dataset_images\03_UP\20260204_120951_L03_000150.jpg,3
dataset_images\03_UP\20260204_120951_L03_000151.jpg,3
dataset_images\03_UP\20260204_120951_L03_000152.jpg,3
dataset_images\03_UP\20260204_120951_L03_000153.jpg,3
dataset_images\03_UP\20260204_120951_L03_000154.jpg,3
dataset_images\03_UP\20260204_120951_L03_000155.jpg,3
dataset_images\03_UP\20260204_120951_L03_000156.jpg,3
dataset_images\03_UP\20260204_120951_L03_000157.jpg,3
dataset_images\03_UP\20260204_120951_L03_000158.jpg,3
dataset_images\03_UP\20260204_120951_L03_000159.jpg,3
dataset_images\03_UP\20260204_120951_L03_000160.jpg,3
dataset_images\03_UP\20260204_120951_L03_000161.jpg,3
dataset_images\03_UP\20260204_120951_L03_000162.jpg,3
dataset_images\03_UP\20260204_120951_L03_000163.jpg,3
dataset_images\03_UP\20260204_120951_L03_000164.jpg,3
dataset_images\03_UP\20260204_120951_L03_000165.jpg,3
dataset_images\03_UP\20260204_120951_L03_000166.jpg,3
dataset_images\03_UP\20260204_120951_L03_000167.jpg,3
dataset_images\03_UP\20260204_120951_L03_000168.jpg,3
dataset_images\03_UP\20260204_120951_L03_000169.jpg,3
dataset_images\03_UP\20260204_120951_L03_000170.jpg,3
dataset_images\03_UP\20260204_120951_L03_000171.jpg,3
dataset_images\03_UP\20260204_120951_L03_000172.jpg,3
dataset_images\03_UP\20260204_120951_L03_000173.jpg,3
dataset_images\03_UP\20260204_120951_L03_000174.jpg,3
dataset_images\03_UP\20260204_120951_L03_000175.jpg,3
dataset_images\03_UP\20260204_120951_L03_000176.jpg,3
dataset_images\03_UP\20260204_120951_L03_000177.jpg,3
dataset_images\03_UP\20260204_120951_L03_000178.jpg,3
dataset_images\03_UP\20260204_120951_L03_000179.jpg,3
dataset_images\03_UP\20260204_120951_L03_000180.jpg,3
dataset_images\03_UP\20260204_120951_L03_000181.jpg,3
dataset_images\03_UP\20260204_120951_L03_000182.jpg,3
dataset_images\03_UP\20260204_120951_L03_000183.jpg,3
dataset_images\03_UP\20260204_120951_L03_000184.jpg,3
dataset_images\03_UP\20260204_120951_L03_000185.jpg,3
dataset_images\03_UP\20260204_120951_L03_000186.jpg,3
dataset_images\03_UP\20260204_120951_L03_000187.jpg,3
dataset_images\03_UP\20260204_120951_L03_000188.jpg,3
dataset_images\03_UP\20260204_120951_L03_000189.jpg,3
dataset_images\03_UP\20260204_120951_L03_000190.jpg,3
dataset_images\03_UP\20260204_120951_L03_000191.jpg,3
dataset_images\03_UP\20260204_120951_L03_000192.jpg,3
dataset_images\03_UP\20260204_120951_L03_000193.jpg,3
dataset_images\03_UP\20260204_120951_L03_000194.jpg,3
dataset_images\03_UP\20260204_120951_L03_000195.jpg,3
dataset_images\03_UP\20260204_120951_L03_000196.jpg,3
dataset_images\03_UP\20260204_120951_L03_000197.jpg,3
dataset_images\03_UP\20260204_120951_L03_000198.jpg,3
dataset_images\03_UP\20260204_120951_L03_000199.jpg,3
dataset_images\03_UP\20260204_120951_L03_000200.jpg,3
dataset_images\03_UP\20260204_120951_L03_000201.jpg,3
dataset_images\03_UP\20260204_120951_L03_000202.jpg,3
dataset_images\03_UP\20260204_120951_L03_000203.jpg,3
dataset_images\03_UP\20260204_120951_L03_000204.jpg,3
dataset_images\03_UP\20260204_120951_L03_000205.jpg,3
dataset_images\03_UP\20260204_120951_L03_000206.jpg,3
dataset_images\03_UP\20260204_120951_L03_000207.jpg,3
dataset_images\03_UP\20260204_120951_L03_000208.jpg,3
dataset_images\03_UP\20260204_120951_L03_000209.jpg,3
dataset_images\03_UP\20260204_120951_L03_000210.jpg,3
dataset_images\03_UP\20260204_120951_L03_000211.jpg,3
dataset_images\03_UP\20260204_120951_L03_000212.jpg,3
dataset_images\03_UP\20260204_120951_L03_000213.jpg,3
dataset_images\03_UP\20260204_120951_L03_000214.jpg,3
dataset_images\03_UP\20260204_120951_L03_000215.jpg,3
dataset_images\03_UP\20260204_120951_L03_000216.jpg,3
dataset_images\03_UP\20260204_120951_L03_000217.jpg,3
dataset_images\03_UP\20260204_120951_L03_000218.jpg,3
dataset_images\03_UP\20260204_120951_L03_000219.jpg,3
dataset_images\03_UP\20260204_120951_L03_000220.jpg,3
dataset_images\03_UP\20260204_120951_L03_000221.jpg,3
dataset_images\03_UP\20260204_120951_L03_000222.jpg,3
dataset_images\03_UP\20260204_120951_L03_000223.jpg,3
dataset_images\03_UP\20260204_120951_L03_000224.jpg,3
dataset_images\03_UP\20260204_120951_L03_000225.jpg,3
dataset_images\03_UP\20260204_120951_L03_000226.jpg,3
dataset_images\03_UP\20260204_120951_L03_000227.jpg,3
dataset_images\03_UP\20260204_120951_L03_000228.jpg,3
dataset_images\03_UP\20260204_120951_L03_000229.jpg,3
dataset_images\03_UP\20260204_120951_L03_000230.jpg,3
dataset_images\03_UP\20260204_120951_L03_000231.jpg,3
dataset_images\03_UP\20260204_120951_L03_000232.jpg,3
dataset_images\03_UP\20260204_120951_L03_000233.jpg,3
dataset_images\03_UP\20260204_120951_L03_000234.jpg,3
dataset_images\03_UP\20260204_120951_L03_000235.jpg,3
dataset_images\03_UP\20260204_120951_L03_000236.jpg,3
dataset_images\03_UP\20260204_120951_L03_000237.jpg,3
dataset_images\03_UP\20260204_120951_L03_000238.jpg,3
dataset_images\03_UP\20260204_120951_L03_000239.jpg,3
dataset_images\03_UP\20260204_120951_L03_000240.jpg,3
dataset_images\03_UP\20260204_120951_L03_000241.jpg,3
dataset_images\03_UP\20260204_120951_L03_000242.jpg,3
dataset_images\03_UP\20260204_120951_L03_000243.jpg,3
dataset_images\03_UP\20260204_120951_L03_000244.jpg,3
dataset_images\03_UP\20260204_120951_L03_000245.jpg,3
dataset_images\03_UP\20260204_120951_L03_000246.jpg,3
dataset_images\03_UP\20260204_120951_L03_000247.jpg,3
dataset_images\03_UP\20260204_120951_L03_000248.jpg,3
dataset_images\03_UP\20260204_120951_L03_000249.jpg,3
dataset_images\03_UP\20260204_120951_L03_000250.jpg,3
dataset_images\03_UP\20260204_120951_L03_000251.jpg,3
dataset_images\03_UP\20260204_120951_L03_000252.jpg,3
dataset_images\03_UP\20260204_120951_L03_000253.jpg,3
dataset_images\03_UP\20260204_120951_L03_000254.jpg,3
dataset_images\03_UP\20260204_120951_L03_000255.jpg,3
dataset_images\03_UP\20260204_120951_L03_000256.jpg,3
dataset_images\03_UP\20260204_120951_L03_000257.jpg,3
dataset_images\03_UP\20260204_120951_L03_000258.jpg,3
dataset_images\03_UP\20260204_120951_L03_000259.jpg,3
dataset_images\03_UP\20260204_120951_L03_000260.jpg,3
dataset_images\03_UP\20260204_120951_L03_000261.jpg,3
dataset_images\03_UP\20260204_120951_L03_000262.jpg,3
dataset_images\03_UP\20260204_120951_L03_000263.jpg,3
dataset_images\03_UP\20260204_120951_L03_000264.jpg,3
dataset_images\03_UP\20260204_120951_L03_000265.jpg,3
dataset_images\03_UP\20260204_120951_L03_000266.jpg,3
dataset_images\03_UP\20260204_120951_L03_000267.jpg,3
dataset_images\03_UP\20260204_120951_L03_000268.jpg,3
dataset_images\03_UP\20260204_120951_L03_000269.jpg,3
dataset_images\03_UP\20260204_120951_L03_000270.jpg,3
dataset_images\03_UP\20260204_120951_L03_000271.jpg,3
dataset_images\03_UP\20260204_120951_L03_000272.jpg,3
dataset_images\03_UP\20260204_120951_L03_000273.jpg,3
dataset_images\03_UP\20260204_120951_L03_000274.jpg,3
dataset_images\03_UP\20260204_120951_L03_000275.jpg,3
dataset_images\03_UP\20260204_120951_L03_000276.jpg,3
dataset_images\03_UP\20260204_120951_L03_000277.jpg,3
dataset_images\03_UP\20260204_120951_L03_000278.jpg,3
dataset_images\03_UP\20260204_120951_L03_000279.jpg,3
dataset_images\03_UP\20260204_120951_L03_000280.jpg,3
dataset_images\03_UP\20260204_120951_L03_000281.jpg,3
dataset_images\03_UP\20260204_120951_L03_000282.jpg,3
dataset_images\03_UP\20260204_120951_L03_000283.jpg,3
dataset_images\03_UP\20260204_120951_L03_000284.jpg,3
dataset_images\03_UP\20260204_120951_L03_000285.jpg,3
dataset_images\03_UP\20260204_120951_L03_000286.jpg,3
dataset_images\03_UP\20260204_120951_L03_000287.jpg,3
dataset_images\03_UP\20260204_120951_L03_000288.jpg,3
dataset_images\03_UP\20260204_120951_L03_000289.jpg,3
dataset_images\03_UP\20260204_120951_L03_000290.jpg,3
dataset_images\03_UP\20260204_120951_L03_000291.jpg,3
dataset_images\03_UP\20260204_120951_L03_000292.jpg,3
dataset_images\03_UP\20260204_120951_L03_000293.jpg,3
dataset_images\03_UP\20260204_120951_L03_000294.jpg,3
dataset_images\03_UP\20260204_120951_L03_000295.jpg,3
dataset_images\03_UP\20260204_120951_L03_000296.jpg,3
dataset_images\03_UP\20260204_120951_L03_000297.jpg,3
dataset_images\03_UP\20260204_120951_L03_000298.jpg,3
dataset_images\03_UP\20260204_120951_L03_000299.jpg,3
dataset_images\03_UP\20260204_120951_L03_000300.jpg,3
dataset_images\03_UP\20260204_120951_L03_000301.jpg,3
dataset_images\03_UP\20260204_120951_L03_000302.jpg,3
dataset_images\03_UP\20260204_120951_L03_000303.jpg,3
dataset_images\03_UP\20260204_120951_L03_000304.jpg,3
dataset_images\03_UP\20260204_120951_L03_000305.jpg,3
dataset_images\03_UP\20260204_120951_L03_000306.jpg,3
dataset_images\03_UP\20260204_120951_L03_000307.jpg,3
dataset_images\03_UP\20260204_120951_L03_000308.jpg,3
dataset_images\03_UP\20260204_120951_L03_000309.jpg,3
dataset_images\03_UP\20260204_120951_L03_000310.jpg,3
dataset_images\03_UP\20260204_120951_L03_000311.jpg,3
dataset_images\03_UP\20260204_120951_L03_000312.jpg,3
dataset_images\03_UP\20260204_120951_L03_000313.jpg,3
dataset_images\03_UP\20260204_120951_L03_000314.jpg,3
dataset_images\03_UP\20260204_120951_L03_000315.jpg,3
dataset_images\03_UP\20260204_120951_L03_000316.jpg,3
dataset_images\03_UP\20260204_120951_L03_000317.jpg,3
dataset_images\03_UP\20260204_120951_L03_000318.jpg,3
dataset_images\03_UP\20260204_120951_L03_000319.jpg,3
dataset_images\03_UP\20260204_120951_L03_000320.jpg,3
dataset_images\03_UP\20260204_120951_L03_000321.jpg,3
dataset_images\03_UP\20260204_120951_L03_000322.jpg,3
dataset_images\03_UP\20260204_120951_L03_000323.jpg,3
dataset_images\03_UP\20260204_120951_L03_000324.jpg,3
dataset_images\03_UP\20260204_120951_L03_000325.jpg,3
dataset_images\03_UP\20260204_120951_L03_000326.jpg,3
dataset_images\03_UP\20260204_120951_L03_000327.jpg,3
dataset_images\03_UP\20260204_120951_L03_000328.jpg,3
dataset_images\03_UP\20260204_120951_L03_000329.jpg,3
dataset_images\03_UP\20260204_120951_L03_000330.jpg,3
dataset_images\03_UP\20260204_120951_L03_000331.jpg,3
dataset_images\03_UP\20260204_120951_L03_000332.jpg,3
dataset_images\03_UP\20260204_120951_L03_000333.jpg,3
dataset_images\03_UP\20260204_120951_L03_000334.jpg,3
dataset_images\03_UP\20260204_120951_L03_000335.jpg,3
dataset_images\03_UP\20260204_120951_L03_000336.jpg,3
dataset_images\03_UP\20260204_120951_L03_000337.jpg,3
dataset_images\03_UP\20260204_120951_L03_000338.jpg,3
dataset_images\03_UP\20260204_120951_L03_000339.jpg,3
dataset_images\03_UP\20260204_120951_L03_000340.jpg,3
dataset_images\03_UP\20260204_120951_L03_000341.jpg,3
dataset_images\03_UP\20260204_120951_L03_000342.jpg,3
dataset_images\03_UP\20260204_120951_L03_000343.jpg,3
dataset_images\03_UP\20260204_120951_L03_000344.jpg,3
dataset_images\03_UP\20260204_120951_L03_000345.jpg,3
dataset_images\03_UP\20260204_120951_L03_000346.jpg,3
dataset_images\03_UP\20260204_120951_L03_000347.jpg,3
dataset_images\03_UP\20260204_120951_L03_000348.jpg,3
dataset_images\03_UP\20260204_120951_L03_000349.jpg,3
dataset_images\03_UP\20260204_120951_L03_000350.jpg,3
dataset_images\03_UP\20260204_120951_L03_000351.jpg,3
dataset_images\03_UP\20260204_120951_L03_000352.jpg,3
dataset_images\03_UP\20260204_120951_L03_000353.jpg,3
dataset_images\03_UP\20260204_120951_L03_000354.jpg,3
dataset_images\03_UP\20260204_120951_L03_000355.jpg,3
dataset_images\03_UP\20260204_120951_L03_000356.jpg,3
dataset_images\03_UP\20260204_120951_L03_000357.jpg,3
dataset_images\03_UP\20260204_120951_L03_000358.jpg,3
dataset_images\03_UP\20260204_120951_L03_000359.jpg,3
dataset_images\03_UP\20260204_120951_L03_000360.jpg,3
dataset_images\03_UP\20260204_120951_L03_000361.jpg,3
dataset_images\03_UP\20260204_120951_L03_000362.jpg,3
dataset_images\03_UP\20260204_120951_L03_000363.jpg,3
dataset_images\03_UP\20260204_120951_L03_000364.jpg,3
dataset_images\03_UP\20260204_120951_L03_000365.jpg,3
dataset_images\03_UP\20260204_120951_L03_000366.jpg,3
dataset_images\03_UP\20260204_120951_L03_000367.jpg,3
dataset_images\03_UP\20260204_120951_L03_000368.jpg,3
dataset_images\03_UP\20260204_120951_L03_000369.jpg,3
dataset_images\03_UP\20260204_120951_L03_000370.jpg,3
dataset_images\03_UP\20260204_120951_L03_000371.jpg,3
dataset_images\03_UP\20260204_120951_L03_000372.jpg,3
dataset_images\03_UP\20260204_120951_L03_000373.jpg,3
dataset_images\03_UP\20260204_120951_L03_000374.jpg,3
dataset_images\03_UP\20260204_120951_L03_000375.jpg,3
dataset_images\03_UP\20260204_120951_L03_000376.jpg,3
dataset_images\03_UP\20260204_120951_L03_000377.jpg,3
dataset_images\03_UP\20260204_120951_L03_000378.jpg,3
dataset_images\03_UP\20260204_120951_L03_000379.jpg,3
dataset_images\03_UP\20260204_120951_L03_000380.jpg,3
dataset_images\03_UP\20260204_120951_L03_000381.jpg,3
dataset_images\03_UP\20260204_120951_L03_000382.jpg,3
dataset_images\03_UP\20260204_120951_L03_000383.jpg,3
dataset_images\03_UP\20260204_120951_L03_000384.jpg,3
dataset_images\03_UP\20260204_120951_L03_000385.jpg,3
dataset_images\03_UP\20260204_120951_L03_000386.jpg,3
dataset_images\03_UP\20260204_120951_L03_000387.jpg,3
dataset_images\03_UP\20260204_120951_L03_000388.jpg,3
dataset_images\03_UP\20260204_120951_L03_000389.jpg,3
dataset_images\03_UP\20260204_120951_L03_000390.jpg,3
dataset_images\03_UP\20260204_120951_L03_000391.jpg,3
dataset_images\03_UP\20260204_120951_L03_000392.jpg,3
dataset_images\03_UP\20260204_120951_L03_000393.jpg,3
dataset_images\03_UP\20260204_120951_L03_000394.jpg,3
dataset_images\03_UP\20260204_120951_L03_000395.jpg,3
dataset_images\03_UP\20260204_120951_L03_000396.jpg,3
dataset_images\03_UP\20260204_120951_L03_000397.jpg,3
dataset_images\03_UP\20260204_120951_L03_000398.jpg,3
dataset_images\03_UP\20260204_120951_L03_000399.jpg,3
dataset_images\04_DOWN\20260204_120951_L04_000000.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000001.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000002.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000003.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000004.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000005.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000006.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000007.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000008.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000009.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000010.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000011.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000012.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000013.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000014.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000015.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000016.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000017.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000018.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000019.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000020.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000021.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000022.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000023.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000024.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000025.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000026.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000027.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000028.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000029.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000030.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000031.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000032.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000033.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000034.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000035.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000036.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000037.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000038.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000039.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000040.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000041.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000042.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000043.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000044.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000045.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000046.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000047.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000048.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000049.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000050.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000051.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000052.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000053.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000054.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000055.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000056.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000057.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000058.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000059.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000060.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000061.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000062.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000063.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000064.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000065.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000066.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000067.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000068.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000069.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000070.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000071.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000072.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000073.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000074.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000075.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000076.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000077.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000078.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000079.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000080.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000081.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000082.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000083.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000084.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000085.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000086.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000087.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000088.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000089.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000090.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000091.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000092.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000093.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000094.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000095.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000096.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000097.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000098.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000099.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000100.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000101.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000102.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000103.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000104.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000105.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000106.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000107.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000108.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000109.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000110.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000111.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000112.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000113.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000114.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000115.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000116.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000117.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000118.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000119.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000120.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000121.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000122.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000123.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000124.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000125.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000126.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000127.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000128.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000129.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000130.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000131.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000132.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000133.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000134.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000135.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000136.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000137.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000138.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000139.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000140.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000141.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000142.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000143.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000144.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000145.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000146.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000147.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000148.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000149.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000150.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000151.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000152.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000153.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000154.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000155.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000156.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000157.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000158.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000159.jpg,4
