t;bat;h;tof;yaw;vgx;vgy;vgz
1770207481.9629972;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207482.9822736;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207484.0005546;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207485.017833;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207486.0325036;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207487.0487914;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207488.0640426;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207489.0823534;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207490.0981007;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207491.1273816;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207492.1475658;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207493.1672072;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207494.184796;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207495.2018652;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207496.219459;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207497.2357454;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207498.256016;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207499.27031;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207500.2726266;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207501.2889144;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207502.309181;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207503.32746;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207504.352883;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207505.369167;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207506.3904028;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207507.4107096;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207508.416023;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207509.4382558;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207510.4545398;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207511.47182;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207512.4721463;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207513.4885035;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207514.4888291;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207515.5060775;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207516.5263827;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207517.5426712;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207518.5599146;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207519.5783641;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207520.5966096;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207521.6148555;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207522.6291435;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207523.647421;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207524.6676962;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207525.6885228;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207526.7027776;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207527.7170665;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207528.7343802;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207529.745679;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207530.7619271;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207531.7752526;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207532.7925005;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207533.8067873;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207534.8071475;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207535.8134243;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207536.8327003;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207537.8330593;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207538.8642693;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207539.8815494;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207540.900825;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207541.9161367;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207542.9300933;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207543.9423873;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207544.9566767;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207545.9731987;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207546.9875207;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207548.0047708;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207549.019884;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207550.0363736;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207551.0536878;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207552.0749555;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207553.0942285;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207554.1105165;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207555.130788;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207556.148841;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207557.1638486;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207558.1821606;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207559.2004416;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207560.2182364;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207561.2364814;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207562.2547922;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207563.2740676;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207564.2916987;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207565.3049953;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207566.3252678;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207567.3422866;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207568.3585691;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207569.3788526;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207570.3968477;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207571.4171538;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207572.4184704;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207573.4377532;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207574.4440613;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207575.462341;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207576.4915905;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207577.4958694;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207578.5131853;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207579.5175028;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207580.5467508;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207581.5490355;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207582.5653558;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207583.570668;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207584.5709894;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207585.5882723;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207586.60655;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207587.6218374;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207588.6341314;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207589.6472995;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207590.6631904;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207591.6754832;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207592.7057621;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207593.7180567;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207594.7363303;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207595.7546139;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207596.7728574;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207597.8021345;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207598.820416;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207599.8406897;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207600.8549778;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207601.8792095;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207602.8939028;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207603.9101875;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207604.9284635;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207605.948802;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207606.9640872;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207607.9651275;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207608.987391;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207610.0076678;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207611.0259452;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207612.0422282;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207613.0615067;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207614.080781;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207615.0963593;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207616.098678;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207617.115959;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207618.1312785;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207619.1326041;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207620.1508777;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207621.1691246;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207622.1893976;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207623.2027225;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207624.2030241;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207625.2202842;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207626.237563;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207627.2548544;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207628.2751162;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207629.275442;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207630.2927222;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207631.3110027;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207632.3133185;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207633.343534;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207634.3438601;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207635.3461807;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207636.3744564;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207637.385729;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207638.4010155;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207639.416301;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207640.428629;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207641.4488993;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207642.4641547;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207643.4784782;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207644.4957235;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207645.5140018;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207646.5293221;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207647.5466022;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207648.5668414;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207649.596124;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207650.6114118;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207651.6286569;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207652.6478658;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207653.6588929;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207654.674178;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207655.6924603;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207656.7077403;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207657.725028;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207658.738315;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207659.750607;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207660.7689939;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207661.7832825;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207662.804552;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207663.806873;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207664.8251476;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207665.8544;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207666.86969;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207667.8824222;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207668.8986695;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207669.915983;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207670.9288907;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207671.93139;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207672.947672;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207673.988896;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207675.0021822;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207676.0061114;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207677.023383;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207678.0406637;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207679.0409915;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207680.0572698;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207681.0735567;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207682.0788703;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207683.1011307;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207684.1194139;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207685.136519;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207686.1571722;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207687.1713407;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207688.17263;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207689.1909924;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207690.1923177;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207691.1946023;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207692.2119167;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207693.2301621;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207694.2474756;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207695.2637634;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207696.2830315;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207697.3003113;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207698.3215854;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207699.3389168;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207700.3571892;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207701.377173;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207702.3962216;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207703.3975132;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207704.425798;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207705.4440749;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207706.4582465;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207707.4775782;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207708.492919;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207709.512193;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207710.5294726;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207711.5477533;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207712.5640342;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207713.582312;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207714.5836363;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207715.599919;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207716.6131566;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207717.6304395;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207718.6427374;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207719.663004;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207720.6643295;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207721.6826074;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207722.7007947;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207723.7210684;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207724.736546;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207725.752863;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207726.7701466;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207727.785456;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207728.7977498;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207729.815285;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207730.8345594;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207731.8508437;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207732.8691173;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207733.872406;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207734.8847337;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207735.8999865;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207736.9163036;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207737.9335775;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207738.9488707;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207739.9651546;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207740.982435;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207741.999718;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207743.0189922;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207744.0392296;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207745.0437026;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207746.06201;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207747.079293;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207748.0934756;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207749.1117532;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207750.1319945;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207751.149333;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207752.1641781;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207753.1822817;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207754.1945758;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207755.20687;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207756.2181668;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207757.2328773;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207758.2521498;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207759.2714252;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207760.2926972;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207761.3109736;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207762.3292515;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207763.3295774;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207764.3488538;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207765.3671265;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207766.387153;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207767.4010105;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207768.4152985;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207769.4305844;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207770.4468687;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207771.4661102;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207772.4844222;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207773.4987106;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207774.5179963;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207775.520308;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207776.5395823;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207777.5568638;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207778.5721161;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207779.5844438;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207780.599729;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207781.616016;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207782.631266;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207783.6535656;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207784.6728435;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207785.6921172;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207786.705376;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207787.722962;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207788.7332788;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207789.7469637;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207790.7632487;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207791.784127;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207792.7984138;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207793.812672;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207794.829951;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207795.849258;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207796.8645449;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207797.8798327;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207798.8961146;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207799.91639;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207800.9311047;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207801.9465322;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207802.9615903;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207803.975846;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207804.9918568;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207806.0067925;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207807.0240748;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207808.041354;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207809.055609;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207810.0745854;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207811.0758994;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207812.0921955;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207813.1064801;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207814.1267574;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207815.1470268;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207816.1613183;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207817.1775675;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207818.1908917;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207819.2101343;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207820.222463;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207821.242701;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207822.264089;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207823.279374;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207824.2976525;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207825.3159318;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207826.31925;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207827.3371084;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207828.3543546;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207829.3746564;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207830.385961;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207831.388279;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207832.403557;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207833.4208128;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207834.4351346;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207835.451419;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207836.4687;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207837.484983;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207838.5003464;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207839.5006738;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207840.517953;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207841.5352361;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207842.5515249;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207843.568797;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207844.584086;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207845.6063201;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207846.6076434;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207847.6091084;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207848.6293814;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207849.6436703;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207850.6459901;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207851.665235;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207852.682755;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207853.7000358;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207854.720319;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207855.7395833;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207856.7578604;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207857.773149;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207858.794331;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207859.8149457;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207860.8282363;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207861.847009;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207862.8613007;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207863.89353;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207864.9068284;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207865.9221387;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207866.9525733;18.0;0.0;10.0;93.0;0.0;0.0;0.0
