t,seq,frame_age_ms,distance_m,face_raw,crop_ok,face_bbox_w,face_bbox_h,faceid_score,face_auth,embed_ms,battery,segment
1789899483.5787203,8824,2.99,2.5,1,1,218,218,0.1831,0,6.431,90.0,7
1789899483.6375625,8825,8.98,2.5,1,0,218,218,,,,90.0,7
1789899483.6996732,8826,7.5,2.5,1,0,218,218,,,,90.0,7
1789899483.7462835,8827,14.51,2.5,1,0,218,218,,,,90.0,7
1789899483.7622402,8828,1.0,2.5,1,1,235,235,0.2128,0,11.799,90.0,7
1789899483.8090844,8829,14.96,2.5,1,1,235,235,0.2065,0,7.03,90.0,7
1789899483.8700454,8830,10.1,2.5,1,1,235,235,0.2087,0,6.493,90.0,7
1789899483.900966,8831,1.0,2.5,1,1,235,235,0.2181,0,8.435,90.0,7
1789899483.9313886,8832,4.99,2.5,1,1,235,235,0.2118,0,8.154,90.0,7
1789899483.9782631,8833,13.96,2.5,1,1,235,235,0.218,0,6.31,90.0,7
1789899484.0251377,8834,1.0,2.5,1,1,235,235,0.2229,0,9.102,90.0,7
1789899484.0700176,8835,9.97,2.5,1,1,235,235,0.215,0,8.9,90.0,7
1789899484.100935,8836,7.98,2.5,1,1,235,235,0.218,0,6.326,90.0,7
1789899484.1318533,8837,3.96,2.5,1,0,235,235,,,,90.0,7
1789899484.1934,8838,0.0,2.5,1,0,235,235,,,,90.0,7
1789899484.2398987,8839,10.41,2.5,1,0,235,235,,,,90.0,7
1789899484.2702942,8840,3.61,2.5,1,1,188,188,0.1473,0,8.756,90.0,7
1789899484.295163,8841,1.0,2.5,1,1,188,188,0.1344,0,8.139,90.0,7
1789899484.3624911,8842,1.0,2.5,1,1,188,188,0.139,0,8.505,90.0,7
1789899484.4083683,8843,13.96,2.5,1,1,188,188,0.1345,0,7.918,90.0,7
1789899484.4402823,8844,14.96,2.5,1,1,188,188,0.1335,0,7.124,90.0,7
1789899484.4692056,8845,5.98,2.5,1,1,188,188,0.1274,0,8.189,90.0,7
1789899484.5315459,8846,2.0,2.5,1,1,188,188,0.1271,0,6.488,90.0,7
1789899484.5784173,8848,4.99,2.5,1,1,188,188,0.1263,0,8.184,90.0,7
1789899484.6392548,8849,10.97,2.5,1,0,188,188,,,,90.0,7
1789899484.7002466,8850,7.05,2.5,1,0,188,188,,,,90.0,7
1789899484.7319446,8851,4.46,2.5,1,0,188,188,,,,90.0,7
1789899484.7773037,8852,13.31,2.5,1,1,218,218,0.2569,0,6.948,90.0,7
1789899484.7972453,8853,1.99,2.5,1,1,218,218,0.2579,0,9.686,90.0,7
1789899484.869814,8854,8.74,2.5,1,1,218,218,0.2566,0,6.281,90.0,7
1789899484.901284,8855,6.02,2.5,1,1,218,218,0.2543,0,7.747,90.0,7
1789899484.9312053,8856,5.03,2.5,1,1,218,218,0.266,0,7.837,90.0,7
1789899484.9630787,8857,1.99,2.5,1,1,218,218,0.26,0,8.14,90.0,7
1789899485.0425706,8858,16.04,2.5,1,1,218,218,0.2588,0,11.728,90.0,7
1789899485.0635135,8859,2.99,2.5,1,1,218,218,0.2571,0,8.797,90.0,7
1789899485.1044042,8860,9.97,2.5,1,1,218,218,0.2446,0,8.75,90.0,7
1789899485.13483,8861,6.98,2.5,1,0,218,218,,,,90.0,7
1789899485.1967525,8862,2.06,2.5,1,0,218,218,,,,90.0,7
1789899485.242763,8863,13.21,2.5,1,0,218,218,,,,90.0,7
1789899485.2739863,8864,13.05,2.5,1,1,201,201,0.2439,0,8.648,90.0,7
1789899485.2979252,8865,1.99,2.5,1,1,201,201,0.2519,0,11.435,90.0,7
1789899485.3677673,8866,9.01,2.5,1,1,201,201,0.2873,0,7.561,90.0,7
1789899485.397689,8867,5.02,2.5,1,1,201,201,0.2984,0,8.722,90.0,7
1789899485.4445682,8868,13.0,2.5,1,1,201,201,0.2946,0,7.464,90.0,7
1789899485.4744866,8869,14.0,2.5,1,1,201,201,0.2852,0,7.437,90.0,7
1789899485.5363522,8870,5.05,2.5,1,1,201,201,0.2818,0,6.472,90.0,7
1789899485.567743,8871,8.98,2.5,1,1,201,201,0.2809,0,7.895,90.0,7
1789899485.581701,8872,6.98,2.5,1,1,201,201,0.2891,0,8.384,90.0,7
1789899485.6286077,8873,0.0,2.5,1,0,201,201,,,,90.0,7
1789899485.7067935,8874,13.79,2.5,1,0,201,201,,,,90.0,7
1789899485.7386289,8875,7.59,2.5,1,0,201,201,,,,90.0,7
1789899485.769765,8876,8.19,2.5,1,1,192,192,0.0514,0,8.958,90.0,7
1789899485.800194,8877,3.99,2.5,1,1,192,192,0.0735,0,11.677,90.0,7
1789899485.8772998,8878,14.27,2.5,1,1,192,192,0.0641,0,7.476,90.0,7
1789899485.908254,8879,13.0,2.5,1,1,192,192,0.0644,0,7.991,90.0,7
1789899485.9391372,8880,11.97,2.5,1,1,192,192,0.0628,0,7.378,90.0,7
1789899485.9705613,8881,8.98,2.5,1,1,192,192,0.0701,0,7.455,90.0,7
1789899486.0334542,8882,5.05,2.5,1,1,192,192,0.0738,0,6.393,90.0,7
1789899486.064376,8883,2.99,2.5,1,1,192,192,0.0552,0,8.734,90.0,7
1789899486.0952933,8884,1.0,2.5,1,1,192,192,0.0785,0,7.727,90.0,7
1789899486.1417897,8885,14.0,2.5,1,0,192,192,,,,90.0,7
1789899486.203994,8886,11.13,2.5,1,0,192,192,,,,90.0,7
1789899486.234294,8887,5.58,2.5,1,0,192,192,,,,90.0,7
1789899486.2655087,8888,4.74,2.5,1,1,168,168,0.13,0,8.862,90.0,7
1789899486.2962809,8889,2.99,2.5,1,1,168,168,0.131,0,10.841,90.0,7
1789899486.3737574,8890,13.65,2.5,1,1,168,168,0.1322,0,6.106,90.0,7
1789899486.404227,8891,9.97,2.5,1,1,168,168,0.1195,0,8.019,90.0,7
1789899486.436142,8892,5.98,2.5,1,1,168,168,0.1102,0,8.893,90.0,7
1789899486.4670594,8893,2.99,2.5,1,1,168,168,0.105,0,8.142,90.0,7
1789899486.5426009,8894,13.71,2.5,1,1,168,168,0.0974,0,7.902,90.0,7
1789899486.5740235,8896,0.0,2.5,1,1,168,168,0.0937,0,9.123,90.0,7
1789899486.6358578,8897,8.98,2.5,1,0,168,168,,,,90.0,7
1789899486.6969159,8898,2.01,2.5,1,0,168,168,,,,90.0,7
1789899486.7276537,8899,0.0,2.5,1,0,168,168,,,,90.0,7
1789899486.774993,8900,12.22,2.5,1,1,220,220,0.2271,0,8.836,90.0,7
1789899486.7999263,8901,4.99,2.5,1,1,220,220,0.2247,0,8.117,90.0,7
1789899486.8667862,8902,5.01,2.5,1,1,220,220,0.2201,0,7.718,90.0,7
1789899486.8982034,8903,1.98,2.5,1,1,220,220,0.2135,0,7.713,90.0,7
1789899486.9291198,8904,4.02,2.5,1,1,220,220,0.197,0,6.379,90.0,7
1789899486.9759827,8905,14.47,2.5,1,1,220,220,0.18,0,7.771,90.0,7
1789899487.0378187,8906,8.98,2.5,1,1,220,220,0.1649,0,7.117,90.0,7
1789899487.068764,8907,7.01,2.5,1,1,220,220,0.1793,0,7.386,90.0,7
1789899487.0986834,8908,0.99,2.5,1,1,220,220,0.1825,0,7.726,90.0,7
1789899487.1295812,8909,3.0,2.5,1,0,220,220,,,,90.0,7
1789899487.2068644,8910,9.65,2.5,1,0,220,220,,,,90.0,7
1789899487.2381644,8911,8.29,2.5,1,0,220,220,,,,90.0,7
1789899487.2684772,8912,7.89,2.5,1,1,203,203,0.2343,0,8.846,90.0,7
1789899487.3001494,8913,4.02,2.5,1,1,203,203,0.2251,0,11.641,90.0,7
1789899487.3614604,8914,1.0,2.5,1,1,203,203,0.2239,0,6.129,90.0,7
1789899487.4078436,8915,12.97,2.5,1,1,203,203,0.2205,0,7.718,90.0,7
1789899487.4377646,8916,9.97,2.5,1,1,203,203,0.2334,0,7.343,90.0,7
1789899487.468193,8917,2.99,2.5,1,1,203,203,0.2328,0,8.017,90.0,7
1789899487.5290742,8918,3.04,2.5,1,1,203,203,0.222,0,6.262,90.0,7
1789899487.5759048,8920,2.99,2.5,1,1,203,203,0.2329,0,8.225,90.0,7
1789899487.6377423,8921,8.98,2.5,1,0,203,203,,,,90.0,7
1789899487.6988897,8922,5.06,2.5,1,0,203,203,,,,90.0,7
1789899487.7299297,8923,1.0,2.5,1,0,203,203,,,,90.0,7
1789899487.76207,8924,1.07,2.5,1,1,222,222,0.24,0,9.362,90.0,7
1789899487.8088691,8925,12.97,2.5,1,1,222,222,0.2448,0,8.316,90.0,7
1789899487.8707032,8926,10.97,2.5,1,1,222,222,0.2431,0,6.898,90.0,7
1789899487.9021268,8927,3.99,2.5,1,1,222,222,0.2427,0,6.26,90.0,7
1789899487.9330442,8928,3.99,2.5,1,1,222,222,0.2483,0,7.516,90.0,7
1789899487.9794252,8929,14.47,2.5,1,1,222,222,0.2472,0,8.37,90.0,7
1789899488.0412765,8930,13.98,2.5,1,1,222,222,0.2288,0,6.337,90.0,7
1789899488.0721962,8931,7.98,2.5,1,1,222,222,0.2247,0,8.33,90.0,7
1789899488.1031146,8932,7.98,2.5,1,1,222,222,0.2158,0,6.311,90.0,7
1789899488.1320362,8933,3.99,2.5,1,0,222,222,,,,90.0,7
1789899488.1943603,8934,1.96,2.5,1,0,222,222,,,,90.0,7
1789899488.2396073,8935,10.29,2.5,1,0,222,222,,,,90.0,7
1789899488.2725003,8936,11.05,2.5,1,1,226,226,0.2742,0,8.726,90.0,7
1789899488.3023903,8937,4.99,2.5,1,1,226,226,0.268,0,8.868,90.0,7
1789899488.3632264,8938,2.99,2.5,1,1,226,226,0.2559,0,7.344,90.0,7
1789899488.4091027,8939,13.96,2.5,1,1,226,226,0.2468,0,7.592,90.0,7
1789899488.4390225,8940,12.96,2.5,1,1,226,226,0.2468,0,7.655,90.0,7
1789899488.4695957,8941,5.03,2.5,1,1,226,226,0.2465,0,7.307,90.0,7
1789899488.5004683,8942,4.99,2.5,1,1,226,226,0.2424,0,8.19,90.0,7
1789899488.5623627,8943,2.05,2.5,1,1,226,226,0.2443,0,6.472,90.0,7
1789899488.592266,8944,16.0,2.5,1,1,226,226,0.2506,0,8.36,90.0,7
1789899488.63813,8945,10.0,2.5,1,0,226,226,,,,90.0,7
1789899488.6701605,8946,3.57,2.5,1,0,226,226,,,,90.0,7
1789899488.731669,8947,6.43,2.5,1,0,226,226,,,,90.0,7
1789899488.7629812,8948,2.04,2.5,1,1,195,195,0.1498,0,9.336,90.0,7
1789899488.808332,8949,12.97,2.5,1,1,195,195,0.1493,0,10.051,90.0,7
1789899488.8392496,8950,12.0,2.5,1,1,195,195,0.1679,0,6.077,90.0,7
1789899488.9001045,8951,4.04,2.5,1,1,195,195,0.1864,0,6.275,90.0,7
1789899488.9310074,8952,5.03,2.5,1,1,195,195,0.1663,0,8.316,90.0,7
1789899488.963388,8953,3.99,2.5,1,1,195,195,0.164,0,8.243,90.0,7
1789899489.0092645,8954,13.96,2.5,1,1,195,195,0.1413,0,8.011,90.0,7
1789899489.0701525,8955,11.02,2.5,1,1,195,195,0.139,0,7.312,90.0,7
1789899489.1015549,8956,4.02,2.5,1,1,195,195,0.1687,0,9.229,90.0,7
1789899489.1324823,8957,7.02,2.5,1,0,195,195,,,,90.0,7
1789899489.163389,8958,3.02,2.5,1,0,195,195,,,,90.0,7
1789899489.2404616,8959,13.05,2.5,1,0,195,195,,,,90.0,7
1789899489.272787,8960,9.74,2.5,1,1,206,206,0.2734,0,8.709,90.0,7
1789899489.3026767,8961,4.99,2.5,1,1,206,206,0.2575,0,11.51,90.0,7
1789899489.3335924,8962,1.0,2.5,1,1,206,206,0.2562,0,8.572,90.0,7
1789899489.395051,8963,4.03,2.5,1,1,206,206,0.246,0,6.348,90.0,7
1789899489.4408906,8964,10.97,2.5,1,1,206,206,0.2256,0,7.427,90.0,7
1789899489.471807,8965,10.97,2.5,1,1,206,206,0.2259,0,7.46,90.0,7
1789899489.5027242,8966,7.98,2.5,1,1,206,206,0.2201,0,7.542,90.0,7
1789899489.5645804,8967,5.01,2.5,1,1,206,206,0.211,0,6.514,90.0,7
1789899489.5785465,8968,1.0,2.5,1,1,206,206,0.2157,0,7.855,90.0,7
1789899489.6413782,8969,9.97,2.5,1,0,206,206,,,,90.0,7
1789899489.6724002,8970,8.98,2.5,1,0,206,206,,,,90.0,7
1789899489.734255,8971,7.98,2.5,1,0,206,206,,,,90.0,7
1789899489.7645757,8972,2.07,2.5,1,1,221,221,0.2497,0,6.776,90.0,7
1789899489.8106751,8973,12.99,2.5,1,1,221,221,0.2437,0,8.514,90.0,7
1789899489.8416054,8974,13.98,2.5,1,1,221,221,0.2162,0,7.377,90.0,7
1789899489.9034483,8975,9.02,2.5,1,1,221,221,0.2196,0,6.443,90.0,7
1789899489.9343154,8976,8.97,2.5,1,1,221,221,0.2204,0,7.299,90.0,7
1789899489.9657376,8977,2.99,2.5,1,1,221,221,0.2248,0,7.707,90.0,7
1789899489.9966547,8978,3.99,2.5,1,1,221,221,0.2274,0,7.921,90.0,7
1789899490.0735042,8979,14.02,2.5,1,1,221,221,0.2466,0,8.289,90.0,7
1789899490.1054218,8980,8.98,2.5,1,1,221,221,0.2406,0,6.509,90.0,7
1789899490.135342,8981,7.98,2.5,1,0,221,221,,,,90.0,7
1789899490.1672564,8982,3.99,2.5,1,0,221,221,,,,90.0,7
1789899490.229024,8983,3.02,2.5,1,0,221,221,,,,90.0,7
1789899490.274343,8984,12.94,2.5,1,1,200,200,0.1538,0,8.761,90.0,7
1789899490.2992802,8985,3.99,2.5,1,1,200,200,0.1445,0,11.606,90.0,7
1789899490.3371794,8986,10.97,2.5,1,1,200,200,0.1506,0,6.658,90.0,7
1789899490.3994868,8987,5.96,2.5,1,1,200,200,0.1656,0,10.554,90.0,7
1789899490.4294026,8988,4.99,2.5,1,1,200,200,0.1614,0,9.013,90.0,7
1789899490.4772747,8989,13.96,2.5,1,1,200,200,0.1675,0,7.962,90.0,7
1789899490.5071988,8990,13.97,2.5,1,1,200,200,0.1685,0,7.972,90.0,7
1789899490.5690882,8991,7.04,2.5,1,1,200,200,0.1636,0,6.846,90.0,7
1789899490.5819945,8992,7.98,2.5,1,1,200,200,0.173,0,8.6,90.0,7
1789899490.630864,8993,2.99,2.5,1,0,200,200,,,,90.0,7
1789899490.6766574,8994,14.66,2.5,1,0,200,200,,,,90.0,7
1789899490.7380538,8995,12.18,2.5,1,0,200,200,,,,90.0,7
1789899490.7695496,8996,7.17,2.5,1,1,211,211,0.1847,0,9.622,90.0,7
1789899490.7959967,8997,1.0,2.5,1,1,211,211,0.1846,0,9.86,90.0,7
1789899490.830902,8998,1.99,2.5,1,1,211,211,0.1874,0,6.368,90.0,7
1789899490.9081347,8999,14.26,2.5,1,1,211,211,0.19,0,6.059,90.0,7
1789899490.9390545,9000,12.96,2.5,1,1,211,211,0.194,0,6.136,90.0,7
1789899490.970481,9001,6.98,2.5,1,1,211,211,0.2022,0,8.254,90.0,7
1789899491.0028496,9002,7.98,2.5,1,1,211,211,0.1993,0,6.418,90.0,7
1789899491.0632825,9003,4.58,2.5,1,1,211,211,0.1882,0,6.28,90.0,7
1789899491.1101596,9004,13.96,2.5,1,1,211,211,0.1745,0,7.734,90.0,7
1789899491.141585,9005,14.96,2.5,1,0,211,211,,,,90.0,7
1789899491.1720834,9006,10.55,2.5,1,0,211,211,,,,90.0,7
1789899491.2351635,9007,7.05,2.5,1,0,211,211,,,,90.0,7
1789899491.2814102,9008,10.29,2.5,1,1,201,201,0.1477,0,9.616,90.0,7
1789899491.306378,9009,13.99,2.5,1,1,201,201,0.1505,0,10.132,90.0,7
1789899491.3432474,9010,15.96,2.5,1,1,201,201,0.1495,0,8.355,90.0,7
1789899491.4061735,9011,11.97,2.5,1,1,201,201,0.1493,0,8.539,90.0,7
1789899491.4370892,9012,9.97,2.5,1,1,201,201,0.1525,0,7.885,90.0,7
1789899491.483473,9013,10.97,2.5,1,1,201,201,0.1564,0,7.867,90.0,7
1789899491.498434,9014,6.98,2.5,1,1,201,201,0.1638,0,6.382,90.0,7
1789899491.5604599,9015,2.05,2.5,1,1,201,201,0.1561,0,6.695,90.0,7
1789899491.5918891,9016,15.47,2.5,1,1,201,201,0.1611,0,7.747,90.0,7
1789899491.6388016,9017,12.01,2.5,1,0,201,201,,,,90.0,7
1789899491.670655,9018,11.95,2.5,1,0,201,201,,,,90.0,7
1789899491.7329712,9019,4.24,2.5,1,0,201,201,,,,90.0,7
1789899491.7647762,9020,1.03,2.5,1,1,198,198,0.1168,0,9.166,90.0,7
1789899491.7952373,9021,2.0,2.5,1,1,198,198,0.106,0,11.223,90.0,7
1789899491.8411462,9022,12.0,2.5,1,1,198,198,0.1041,0,8.34,90.0,7
1789899491.9029458,9023,11.97,2.5,1,1,198,198,0.1156,0,7.686,90.0,7
1789899491.9338984,9024,1.99,2.5,1,1,198,198,0.1234,0,7.729,90.0,7
1789899491.9648142,9025,4.02,2.5,1,1,198,198,0.1091,0,7.5,90.0,7
1789899492.0112672,9026,14.99,2.5,1,1,198,198,0.1202,0,6.356,90.0,7
1789899492.0721617,9027,12.06,2.5,1,1,198,198,0.124,0,6.377,90.0,7
1789899492.1040797,9028,11.97,2.5,1,1,198,198,0.1733,0,7.802,90.0,7
1789899492.134997,9029,9.97,2.5,1,0,198,198,,,,90.0,7
1789899492.1659143,9030,1.99,2.5,1,0,198,198,,,,90.0,7
1789899492.2428074,9031,15.17,2.5,1,0,198,198,,,,90.0,7
1789899492.274526,9032,10.37,2.5,1,1,189,189,0.1403,0,8.772,90.0,7
1789899492.298461,9033,2.99,2.5,1,1,189,189,0.1502,0,8.756,90.0,7
1789899492.3353982,9034,9.01,2.5,1,1,189,189,0.1568,0,9.114,90.0,7
1789899492.3977087,9035,2.99,2.5,1,1,189,189,0.1528,0,6.375,90.0,7
1789899492.4286547,9036,3.02,2.5,1,1,189,189,0.1486,0,6.742,90.0,7
1789899492.4755301,9037,13.99,2.5,1,1,189,189,0.1474,0,6.31,90.0,7
1789899492.5054219,9038,9.97,2.5,1,1,189,189,0.14,0,8.31,90.0,7
1789899492.568297,9039,9.02,2.5,1,1,189,189,0.1357,0,8.383,90.0,7
1789899492.5837197,9040,4.99,2.5,1,1,189,189,0.1324,0,7.897,90.0,7
1789899492.631101,9041,0.0,2.5,1,0,189,189,,,,90.0,7
1789899492.6629498,9042,2.03,2.5,1,0,189,189,,,,90.0,7
1789899492.7389858,9043,10.73,2.5,1,0,189,189,,,,90.0,7
1789899492.7709272,9044,7.98,2.5,1,1,194,194,0.144,0,11.539,90.0,7
1789899492.7993596,9045,4.99,2.5,1,1,194,194,0.1377,0,11.787,90.0,7
1789899492.8342662,9046,7.98,2.5,1,1,194,194,0.1513,0,8.788,90.0,7
1789899492.9095762,9047,14.96,2.5,1,1,194,194,0.1382,0,8.935,90.0,7
1789899492.9394956,9048,11.97,2.5,1,1,194,194,0.1465,0,8.152,90.0,7
1789899492.9704115,9049,8.98,2.5,1,1,194,194,0.1374,0,9.409,90.0,7
1789899493.0013466,9050,5.98,2.5,1,1,194,194,0.1328,0,7.562,90.0,7
1789899493.0631957,9051,4.0,2.5,1,1,194,194,0.126,0,6.231,90.0,7
1789899493.1100733,9052,13.96,2.5,1,1,194,194,0.1705,0,7.528,90.0,7
1789899493.1414974,9053,14.96,2.5,1,0,194,194,,,,90.0,7
1789899493.172558,9054,10.12,2.5,1,0,194,194,,,,90.0,7
1789899493.2342412,9055,3.41,2.5,1,0,194,194,,,,90.0,7
1789899493.2664456,9056,7.1,2.5,1,0,194,194,,,,90.0,7
1789899493.2969542,9057,1.78,2.5,1,0,194,194,,,,90.0,7
1789899493.3287764,9058,2.04,2.5,1,0,194,194,,,,90.0,7
1789899493.4057086,9059,13.15,2.5,1,0,194,194,,,,90.0,7
1789899493.437031,9060,5.32,2.5,1,0,194,194,,,,90.0,7
1789899493.4685209,9061,9.03,2.5,1,0,194,194,,,,90.0,7
1789899493.4990654,9062,4.84,2.5,0,0,194,194,,,,90.0,7
1789899493.5748398,9063,13.21,2.5,0,0,194,194,,,,90.0,7
1789899493.5828533,9064,4.99,2.5,0,0,194,194,,,,90.0,7
1789899493.6389086,9065,5.95,2.5,0,0,194,194,,,,90.0,7
1789899493.6699054,9066,9.36,2.5,0,0,194,194,,,,90.0,7
1789899493.731102,9067,4.03,2.5,0,0,194,194,,,,90.0,7
1789899493.7625458,9068,0.0,2.5,0,0,194,194,,,,90.0,7
1789899493.793421,9069,2.09,2.5,0,0,194,194,,,,90.0,7
1789899493.8391333,9070,12.98,2.5,0,0,194,194,,,,90.0,7
1789899493.9019616,9071,9.64,2.5,0,0,194,194,,,,90.0,7
1789899493.93248,9072,4.46,2.5,0,0,194,194,,,,90.0,7
1789899493.9639506,9073,3.39,2.5,0,0,194,194,,,,90.0,7
1789899493.9953737,9074,1.07,2.5,0,0,194,194,,,,90.0,7
1789899494.0736325,9075,11.38,2.5,0,0,194,194,,,,90.0,7
1789899494.1048567,9076,9.19,2.5,0,0,194,194,,,,90.0,7
1789899494.1346858,9077,5.09,2.5,0,0,194,194,,,,90.0,7
1789899494.164985,9078,4.37,2.5,0,0,194,194,,,,90.0,7
1789899494.243549,9079,12.16,2.5,0,0,194,194,,,,90.0,7
1789899494.2745812,9080,13.19,2.5,1,1,197,197,0.1077,0,8.199,90.0,7
1789899494.2964969,9081,3.02,2.5,1,1,197,197,0.1174,0,8.579,90.0,7
1789899494.3363616,9082,8.98,2.5,1,1,197,197,0.1173,0,7.498,90.0,7
1789899494.3985748,9083,6.36,2.5,1,1,197,197,0.1102,0,6.191,90.0,7
1789899494.4444554,9084,13.96,2.5,1,1,197,197,0.1055,0,7.972,90.0,7
1789899494.4759128,9085,12.0,2.5,1,1,197,197,0.1028,0,7.343,90.0,7
1789899494.5067973,9086,12.96,2.5,1,1,197,197,0.0975,0,7.93,90.0,7
1789899494.5676641,9087,7.01,2.5,1,1,197,197,0.1094,0,6.803,90.0,7
1789899494.5815961,9088,6.98,2.5,1,1,197,197,0.1128,0,6.724,90.0,7
1789899494.6310337,9089,3.03,2.5,1,0,197,197,,,,90.0,7
1789899494.6771355,9090,13.9,2.5,1,0,197,197,,,,90.0,7
1789899494.7387962,9091,10.02,2.5,1,0,197,197,,,,90.0,7
1789899494.769892,9092,7.19,2.5,1,1,207,207,0.1992,0,7.157,90.0,7
1789899494.8013554,9093,6.53,2.5,1,1,207,207,0.208,0,9.299,90.0,7
1789899494.832277,9094,1.99,2.5,1,1,207,207,0.2113,0,9.167,90.0,7
1789899494.90944,9095,15.75,2.5,1,1,207,207,0.201,0,6.159,90.0,7
1789899494.9403603,9096,6.98,2.5,1,1,207,207,0.2172,0,6.604,90.0,7
1789899494.9712765,9097,9.97,2.5,1,1,207,207,0.217,0,7.323,90.0,7
1789899495.0026984,9098,7.98,2.5,1,1,207,207,0.224,0,7.898,90.0,7
1789899495.0788152,9099,15.28,2.5,1,1,207,207,0.1909,0,8.463,90.0,7
1789899495.1107337,9100,12.97,2.5,1,1,207,207,0.1817,0,6.333,90.0,7
1789899495.1411614,9101,13.47,2.5,1,0,207,207,,,,90.0,7
1789899495.173139,9102,11.03,2.5,1,0,207,207,,,,90.0,7
1789899495.2345304,9103,6.56,2.5,1,0,207,207,,,,90.0,7
1789899495.265888,9104,0.0,2.5,1,1,265,265,0.225,0,8.829,90.0,7
1789899495.2975903,9105,3.03,2.5,1,1,265,265,0.2338,0,11.564,90.0,7
1789899495.3284724,9106,1.0,2.5,1,1,265,265,0.2307,0,9.06,90.0,7
1789899495.404649,9107,11.59,2.5,1,1,265,265,0.1997,0,6.249,90.0,7
1789899495.4355147,9108,5.98,2.5,1,1,265,265,0.1882,0,6.954,90.0,7
1789899495.466432,9109,7.98,2.5,1,1,265,265,0.1886,0,6.224,90.0,7
1789899495.497349,9110,2.99,2.5,1,1,265,265,0.1886,0,8.294,90.0,7
1789899495.5742903,9111,14.01,2.5,1,1,265,265,0.1902,0,8.814,90.0,7
1789899495.5917258,9112,16.44,2.5,1,1,265,265,0.1937,0,6.86,90.0,7
1789899495.6356418,9113,5.99,2.5,1,0,265,265,,,,90.0,7
1789899495.66653,9114,1.99,2.5,1,0,265,265,,,,90.0,7
1789899495.742944,9115,13.66,2.5,1,0,265,265,,,,90.0,7
1789899495.7744803,9116,12.38,2.5,1,1,199,199,0.1059,0,9.345,90.0,7
1789899495.7989848,9117,5.98,2.5,1,1,199,199,0.1046,0,8.452,90.0,7
1789899495.8359196,9118,7.01,2.5,1,1,199,199,0.0968,0,7.069,90.0,7
1789899495.8967383,9119,5.0,2.5,1,1,199,199,0.1011,0,6.306,90.0,7
1789899495.943616,9120,12.97,2.5,1,1,199,199,0.0968,0,7.86,90.0,7
1789899495.9745338,9121,14.96,2.5,1,1,199,199,0.0835,0,9.538,90.0,7
1789899496.0064669,9122,7.49,2.5,1,1,199,199,0.0908,0,8.655,90.0,7
1789899496.068303,9123,4.99,2.5,1,1,199,199,0.1047,0,8.104,90.0,7
1789899496.099221,9124,5.98,2.5,1,1,199,199,0.1088,0,9.464,90.0,7
1789899496.130139,9125,2.99,2.5,1,0,199,199,,,,90.0,7
1789899496.1767871,9126,11.74,2.5,1,0,199,199,,,,90.0,7
1789899496.238191,9127,11.52,2.5,1,0,199,199,,,,90.0,7
1789899496.2703846,9128,8.45,2.5,1,1,194,194,0.2118,0,8.922,90.0,7
1789899496.3152611,9129,11.97,2.5,1,1,194,194,0.2048,0,9.318,90.0,7
1789899496.3621337,9130,12.96,2.5,1,1,194,194,0.1973,0,7.931,90.0,7
1789899496.4080112,9131,13.96,2.5,1,1,194,194,0.1954,0,7.532,90.0,7
1789899496.437932,9132,8.98,2.5,1,1,194,194,0.1993,0,6.195,90.0,7
1789899496.4688494,9133,3.99,2.5,1,1,194,194,0.1973,0,8.151,90.0,7
1789899496.5147264,9134,14.96,2.5,1,1,194,194,0.1998,0,7.285,90.0,7
1789899496.5606039,9135,1.0,2.5,1,1,194,194,0.1869,0,8.098,90.0,7
1789899496.5915203,9136,12.97,2.5,1,1,194,194,0.1942,0,6.65,90.0,7
1789899496.637938,9137,11.0,2.5,1,0,194,194,,,,90.0,7
1789899496.667862,9138,6.06,2.5,1,0,194,194,,,,90.0,7
1789899496.7298014,9139,2.07,2.5,1,0,194,194,,,,90.0,7
1789899496.7765257,9140,14.82,2.5,1,1,203,203,0.1799,0,9.594,90.0,7
1789899496.805487,9141,2.99,2.5,1,1,203,203,0.1746,0,10.52,90.0,7
1789899496.8379533,9142,11.01,2.5,1,1,203,203,0.1684,0,7.756,90.0,7
1789899496.9003637,9143,6.02,2.5,1,1,203,203,0.1467,0,6.293,90.0,7
1789899496.9312427,9144,3.99,2.5,1,1,203,203,0.1417,0,8.135,90.0,7
1789899496.978116,9145,13.96,2.5,1,1,203,203,0.1447,0,7.591,90.0,7
1789899497.0085413,9146,14.96,2.5,1,1,203,203,0.1414,0,6.17,90.0,7
1789899497.0400078,9147,15.0,2.5,1,1,203,203,0.1761,0,7.36,90.0,7
1789899497.1008437,9148,7.02,2.5,1,1,203,203,0.1718,0,6.39,90.0,7
1789899497.132309,9149,6.54,2.5,1,0,203,203,,,,90.0,7
1789899497.1782296,9150,13.01,2.5,1,0,203,203,,,,90.0,7
1789899497.2086205,9151,9.28,2.5,1,0,203,203,,,,90.0,7
1789899497.2701738,9152,9.6,2.5,1,1,220,220,0.2697,0,8.747,90.0,7
1789899497.2955613,9153,1.0,2.5,1,1,220,220,0.27,0,8.555,90.0,7
1789899497.3324633,9154,4.99,2.5,1,1,220,220,0.2695,0,7.997,90.0,7
1789899497.3634214,9155,3.01,2.5,1,1,220,220,0.2847,0,7.543,90.0,7
1789899497.4406495,9156,14.27,2.5,1,1,220,220,0.2776,0,8.475,90.0,7
